train/epoch,_step,train/grad_norm,train/reward_std,train/rewards/format_reward,_timestamp,train/reward,train/completion_length,train/temporal_rewards,train/loss,train/step_compute_time_sec,train/rewards/accuracy_reward,train/global_step,_runtime,train/kl,train/all_correct,train/learning_rate,train/cuda_max_memory_allocated_gb,train/all_wrong
0.0040145985401459855,10,2.2873107820258527,0.25018513202667236,1.0,1776483081.3282301,2.0833334922790527,237.5,1.0,0.0,64.15184444119222,0.8333333730697632,11,829.902888728,0.0011637526331469417,0.6666666666666666,9.938441702975689e-07,80.9894323348999,0.0
0.004379562043795621,11,5.282490212465147,0.4874679446220398,1.0,1776483155.2829733,1.774999976158142,234.9166717529297,1.0,0.0001,65.82279826211743,0.5833333730697632,12,903.857662847,0.0013243653811514378,0.3333333333333333,9.925546630773868e-07,80.90028762817383,0.0
0.004744525547445255,12,1.9313702634916128,0.1666666716337204,1.0,1776483228.0708625,1.9500001668930054,256.75,0.6666666865348816,0.0001,64.60330171510577,0.75,13,976.645612993,0.001337218564003706,0.6666666666666666,9.911436253643443e-07,81.47479915618896,0.0
0.0051094890510948905,13,1.9323944851822945,0.21666666865348816,1.0,1776483300.444798,2.191666603088379,249.4166717529297,1.0,0.0001,64.26795863802545,0.9166666865348816,14,1049.019582341,0.0014778312761336565,0.6666666666666666,9.89611405310883e-07,80.9476318359375,0.0
0.005474452554744526,14,2.5465144156509907,0.4333333373069763,1.0,1776483370.0678797,2.0833334922790527,230.4166717529297,1.0,0.0001,61.472140199970454,0.8333333730697632,15,1118.642622994,0.0025135381147265434,0.3333333333333333,9.879583809693736e-07,81.24246644973755,0.0
0.00583941605839416,15,3.5785962520889534,0.6835184097290039,1.0,1776483440.6169136,1.8666666746139526,249.33334350585938,1.0,0.0001,62.41065538791008,0.6666666865348816,16,1189.191690061,0.0024798447266221046,0.0,9.861849601988383e-07,81.0442042350769,0.0
0.0062043795620437955,16,3.318880132811953,0.21666666865348816,1.0,1776483511.9949725,2.191666603088379,208.58334350585938,1.0,0.0001,63.2355532750953,0.9166666865348816,17,1260.569690399,0.002355977427214384,0.6666666666666666,9.842915805643156e-07,81.2888240814209,0.0
0.006569343065693431,17,3.2305875931766597,0.38333332538604736,1.0,1776483585.2902691,2.008333444595337,219.1666717529297,0.6666666865348816,0.0001,65.13077187701128,0.8333333730697632,18,1333.865030891,0.0027549813967198133,0.3333333333333333,9.82278709228899e-07,81.49329471588135,0.0
0.006934306569343066,18,2.893292452753622,0.1666666716337204,1.0,1776483660.5604181,2.116666793823242,224.1666717529297,0.6666666865348816,0.0001,67.15337091381662,0.9166666865348816,19,1409.135175017,0.002054717857390642,0.6666666666666666,9.801468428384716e-07,80.59012222290039,0.0
0.0072992700729927005,19,1.4532583033894917,0.21666666865348816,1.0,1776483744.0142968,1.7583332061767578,299.3333435058594,1.0,0.0001,75.29750770982355,0.5833333730697632,20,1492.588956627,0.0023812036961317062,0.3333333333333333,9.77896507399165e-07,81.98308181762695,0.3333333333333333
0.007664233576642336,20,1.470527946332876,0.27080127596855164,1.0,1776483820.345005,1.6666667461395264,269.16668701171875,1.0,0.0001,68.17770972196013,0.5,21,1568.919812273,0.0024262319784611464,0.3333333333333333,9.755282581475767e-07,81.4702959060669,0.3333333333333333
0.008029197080291971,21,3.04430551083242,0.4168517589569092,1.0,1776483890.713798,1.7333333492279053,210.6666717529297,0.6666666865348816,0.0001,62.27539358008653,0.5833333730697632,22,1639.288542981,0.0034155920147895813,0.3333333333333333,9.730426794137726e-07,81.17752361297607,0.0
0.008394160583941606,22,0.03486210082760626,0.0,1.0,1776483966.2927186,1.8666666746139526,251.75,0.6666666865348816,0.0001,67.43448822107166,0.6666666865348816,23,1714.867472715,0.003259441815316677,0.6666666666666666,9.704403844771127e-07,81.24464416503906,0.3333333333333333
0.008759124087591242,23,1.8833722657878431,0.18053418397903442,1.0,1776484039.8008718,2.133333206176758,234.1666717529297,0.6666666865348816,0.0001,65.39931624592282,0.9166666865348816,24,1788.375625576,0.00267481105402112,0.6666666666666666,9.677220154149337e-07,80.57161712646484,0.0
0.009124087591240875,24,3.3536617830443793,0.4668518006801605,1.0,1776484104.5256472,1.9749999046325684,202.0,1.0,0.0001,56.62386588589288,0.75,25,1853.100333647,0.0033879592083394527,0.3333333333333333,9.648882429441256e-07,80.74087190628052,0.0
0.00948905109489051,25,3.732491926013517,0.5896509289741516,1.0,1776484179.3194706,1.7583332061767578,235.08334350585938,0.3333333432674408,0.0001,66.6587502330076,0.6666666865348816,26,1927.894226188,0.003482487518340349,0.0,9.619397662556433e-07,81.79812717437744,0.0
0.009854014598540146,26,3.6172002006045862,0.3333333432674408,1.0,1776484248.474073,1.7666667699813843,218.83334350585938,0.3333333432674408,0.0002,61.070756442146376,0.6666666865348816,27,1997.048815425,0.003924760967493057,0.3333333333333333,9.588773128419905e-07,80.72963094711304,0.0
0.010218978102189781,27,3.0859066505711765,0.4501851201057434,1.0,1776484327.1484768,1.75,248.83334350585938,0.6666666865348816,0.0001,70.53642768389545,0.5833333730697632,28,2075.723272698,0.003193147946149111,0.3333333333333333,9.557016383177225e-07,81.27188396453857,0.0
0.010583941605839416,28,2.164611434014594,0.20000003278255463,1.0,1776484402.9810863,2.133333206176758,269.75,0.6666666865348816,0.0002,67.67612463491969,0.9166666865348816,29,2151.555739368,0.004056770354509354,0.6666666666666666,9.524135262330098e-07,81.82415199279785,0.0
0.010948905109489052,29,11.08845490642265,0.4668518006801605,1.0,1776484472.3053937,1.9749999046325684,225.83334350585938,1.0,0.0002,61.21390503295697,0.75,30,2220.880033492,0.005429423414170742,0.3333333333333333,9.490137878803078e-07,80.93458890914917,0.0
0.011313868613138687,30,2.8238234392788155,0.4668518006801605,1.0,1776484542.011229,1.9749999046325684,219.33334350585938,1.0,0.0003,61.59077882999554,0.75,31,2290.585853183,0.0062681264244019985,0.3333333333333333,9.455032620941839e-07,81.25598239898682,0.0
0.01167883211678832,31,3.353976900875413,0.4168517589569092,1.0,1776484613.5238533,1.7333333492279053,230.08334350585938,0.6666666865348816,0.0002,63.41558273602277,0.5833333730697632,32,2362.098523173,0.005373578052967787,0.3333333333333333,9.418828150443468e-07,81.03398561477661,0.0
0.012043795620437956,32,3.306592584171388,0.3666667342185974,1.0,1776484686.9891453,1.9500001668930054,245.0,0.3333333432674408,0.0002,65.34291389677674,0.8333333730697632,33,2435.56387183,0.004552643280476332,0.3333333333333333,9.381533400219317e-07,81.73610353469849,0.0
0.012408759124087591,33,3.5670338911997876,0.28849005699157715,1.0,1776484763.397849,2.241666793823242,256.91668701171875,1.0,0.0002,68.28975476906635,0.9166666865348816,34,2511.972540631,0.004772885702550411,0.6666666666666666,9.343157572190956e-07,81.70348596572876,0.0
0.012773722627737226,34,0.05153069705374326,0.0,1.0,1776484834.4708674,2.299999952316284,246.58334350585938,1.0,0.0002,62.91125065507367,1.0,35,2583.045682321,0.004176621790975332,1.0,9.303710135019717e-07,81.43663120269775,0.0
0.013138686131386862,35,3.3667817380121927,0.5001851320266724,1.0,1776484909.2914617,1.774999976158142,242.6666717529297,1.0,0.0002,66.69332521199249,0.5833333730697632,36,2657.866294509,0.004636648576706648,0.3333333333333333,9.26320082177046e-07,80.62320375442505,0.0
0.013503649635036497,36,4.642472963413643,0.4668518006801605,1.0,1776484980.5134676,1.9750001430511475,242.58334350585938,1.0,0.0002,62.97424531192519,0.75,37,2729.088323852,0.005841416772454977,0.3333333333333333,9.221639627510075e-07,80.84153318405151,0.0
0.013868613138686132,37,0.059922639085485584,0.0,1.0,1776485055.6368911,1.8666666746139526,243.9166717529297,1.0,0.0003,66.98291381704621,0.6666666865348816,38,2804.211610005,0.0066215768456459045,0.6666666666666666,9.179036806841351e-07,81.72073698043823,0.3333333333333333
0.014233576642335766,38,2.7040405833304932,0.20515668392181396,1.0,1776485133.2955103,2.1500000953674316,251.83334350585938,0.6666666865348816,0.0002,69.54103751387447,0.9166666865348816,39,2881.870276424,0.004450809210538864,0.6666666666666666,9.135402871372808e-07,81.03398370742798,0.0
0.014598540145985401,39,3.1632103604297814,0.550000011920929,1.0,1776485206.4688833,1.6583335399627686,254.0,0.3333333432674408,0.0003,65.02667400217615,0.5833333730697632,40,2955.043542761,0.006337499246001244,0.0,9.090748587125117e-07,81.49006032943726,0.0
0.014963503649635036,40,1.5023406343825056,0.03333335369825363,1.0,1776485279.8071434,2.316666603088379,267.91668701171875,1.0,0.0003,65.23092217277735,1.0,41,3028.38185867,0.006322893314063549,1.0,9.045084971874737e-07,81.39705419540405,0.0
0.015328467153284672,41,3.7250219862865737,0.2835184931755066,1.0,1776485356.536638,1.6666667461395264,229.75,1.0,0.0002,68.60147865000181,0.5,42,3105.111226803,0.005233259405940771,0.3333333333333333,8.998423292435453e-07,80.66777515411377,0.3333333333333333
0.015693430656934307,42,3.3092207705988432,0.5003702640533447,1.0,1776485426.6349816,1.8666666746139526,221.75,1.0,0.0003,62.00269025284797,0.6666666865348816,43,3175.209692047,0.00825155433267355,0.3333333333333333,8.950775061878452e-07,80.8862476348877,0.0
0.016058394160583942,43,2.6431842335627813,0.21666666865348816,1.0,1776485501.4405243,2.191666603088379,232.9166717529297,1.0,0.0002,66.66186072700657,0.9166666865348816,44,3250.015226778,0.004826342687010765,0.6666666666666666,8.902152036691648e-07,81.49960231781006,0.0
0.016423357664233577,44,2.941074492093524,0.4333333373069763,1.0,1776485571.1796093,2.0833332538604736,210.08334350585938,1.0,0.0002,61.66127702407539,0.8333333730697632,45,3319.754363221,0.005147034302353859,0.3333333333333333,8.852566213878946e-07,80.92770338058472,0.0
0.016788321167883213,45,0.06991099438651582,0.0,1.0,1776485642.0740428,2.299999952316284,237.9166717529297,1.0,0.0002,62.78709025494754,1.0,46,3390.648783581,0.005979371722787619,1.0,8.802029828000155e-07,81.38360166549683,0.0
0.017153284671532848,46,6.606779132278146,0.25018513202667236,1.0,1776485737.877883,2.0833334922790527,219.5,1.0,0.0002,87.61170438607223,0.8333333730697632,47,3486.452752801,0.005377906374633312,0.6666666666666666,8.750555348152298e-07,81.12959957122803,0.0
0.017518248175182483,47,3.3382049064982233,0.31685182452201843,1.0,1776485822.3509455,2.116666793823242,249.58334350585938,1.0,0.0003,76.2830865259748,0.8333333730697632,48,3570.92569571,0.007131400518119335,0.6666666666666666,8.698155474893049e-07,81.43197250366211,0.0
0.017883211678832115,48,2.083924580600338,0.1666666716337204,1.0,1776485896.126148,1.9500000476837158,241.9166717529297,0.6666666865348816,0.0002,65.6368610879872,0.75,49,3644.70092611,0.0059425379149615765,0.6666666666666666,8.644843137107057e-07,81.56840562820435,0.0
0.01824817518248175,49,4.213474418778061,0.36666667461395264,1.0,1776485974.1728995,1.9500000476837158,234.9166717529297,0.3333333432674408,0.0003,69.91477694106288,0.8333333730697632,50,3722.74767334,0.0072023700922727585,0.3333333333333333,8.590631488815943e-07,80.9211745262146,0.0
0.018613138686131386,50,15.905610750399262,0.4501851201057434,1.0,1776486050.4501204,1.9166667461395264,241.25,0.6666666865348816,0.0003,68.157378021162,0.75,51,3799.02486078,0.008652977645397186,0.3333333333333333,8.535533905932737e-07,81.01951837539673,0.0
0.01897810218978102,51,3.941588374273333,0.3333333432674408,1.0,1776486127.0766447,1.5,224.5,0.0,0.0004,68.52575069991872,0.5,52,3875.651387567,0.008778907358646393,0.0,8.47956398296157e-07,80.99116706848145,0.3333333333333333
0.019343065693430656,52,2.3844581097932522,0.2500000298023224,1.0,1776486202.058046,2.2083334922790527,258.5833435058594,1.0,0.0002,66.89591820305213,0.9166666865348816,53,3950.632784328,0.006200290285050869,0.6666666666666666,8.422735529643443e-07,80.93282508850098,0.0
0.01970802919708029,53,2.9641094400383623,0.496955931186676,1.0,1776486280.1958568,1.8500001430511475,276.0833435058594,0.6666666865348816,0.0003,70.01745001086965,0.6666666865348816,54,4028.770652637,0.007676351815462112,0.3333333333333333,8.365062567548867e-07,81.08866262435913,0.0
0.020072992700729927,54,4.1485120770062105,0.4168517589569092,1.0,1776486354.9291165,1.9000000953674316,234.33334350585938,0.6666666865348816,0.0003,66.62528174300678,0.75,55,4103.503847894,0.008416594937443733,0.3333333333333333,8.306559326618259e-07,81.4248719215393,0.0
0.020437956204379562,55,2.0936304070255294,0.03333335369825363,1.0,1776486431.8005862,2.316666603088379,257.91668701171875,1.0,0.0003,68.7762378200423,1.0,56,4180.375343195,0.006915316917002201,1.0,8.247240241650917e-07,80.63876485824585,0.0
0.020802919708029197,56,4.949147348564378,0.4426352381706238,1.0,1776486508.426186,1.816666603088379,238.9166717529297,0.6666666865348816,0.0002,68.5137062589638,0.6666666865348816,57,4257.000960728,0.0057664914056658745,0.3333333333333333,8.187119948743449e-07,81.11754417419434,0.0
0.021167883211678833,57,11.459725144555854,0.3591167628765106,1.0,1776486580.4374394,1.8500001430511475,219.58334350585938,0.3333333432674408,0.0004,63.948620873037726,0.75,58,4329.012336107,0.009828390553593636,0.3333333333333333,8.126213281678526e-07,80.92770481109619,0.0
0.021532846715328468,58,1.8247131769215255,0.03333333134651184,1.0,1776486660.4231954,1.4833333492279053,277.5,0.3333333432674408,0.0003,71.87095040199347,0.3333333432674408,59,4408.997929627,0.00772526441141963,0.3333333333333333,8.064535268264883e-07,81.76965188980103,0.6666666666666666
0.021897810218978103,59,3.7723763398390204,0.06666670739650726,1.0,1776486736.0685332,1.899999976158142,256.5833435058594,1.0,0.0004,67.52899995213374,0.6666666865348816,60,4484.643238207,0.01120989304035902,0.6666666666666666,8.00210112662942e-07,81.54875802993774,0.3333333333333333
0.02226277372262774,60,4.062271856432417,0.6874679327011108,1.0,1776486817.3413007,1.8583333492279053,296.66668701171875,0.6666666865348816,0.0004,73.11495162313804,0.6666666865348816,61,4565.916018614,0.009924033656716347,0.0,7.938926261462365e-07,82.25471210479736,0.0
0.022627737226277374,61,24.053446787225226,0.2384900450706482,1.0,1776486899.2802262,2.0,275.5,0.6666666865348816,0.0003,73.8064790701028,0.75,62,4647.855001263,0.008501363918185234,0.6666666666666666,7.875026260216393e-07,81.74862766265869,0.0
0.022992700729927006,62,2.6032349761543214,0.2835184931755066,1.0,1776486972.939943,2.1000001430511475,244.9166717529297,1.0,0.0003,65.5291223009117,0.8333333730697632,63,4721.514649841,0.00702599436044693,0.6666666666666666,7.810416889260653e-07,81.60355854034424,0.0
0.02335766423357664,63,8.645173454139385,0.19245009124279022,1.0,1776487046.9988837,1.6000001430511475,248.4166717529297,0.3333333432674408,0.0005,65.95610085083172,0.5,64,4795.573656752,0.011747363023459911,0.3333333333333333,7.745114089990659e-07,81.33897018432617,0.3333333333333333
0.023722627737226276,64,3.349358686359997,0.39245009422302246,1.0,1776487123.7649057,1.7000001668930054,266.25,0.3333333432674408,0.0004,68.64038730296306,0.5833333730697632,65,4872.339589431,0.0098237544298172,0.3333333333333333,7.679133974894982e-07,81.81480836868286,0.0
0.02408759124087591,65,3.519085087956513,0.45534181594848633,1.0,1776487203.0091574,1.7666667699813843,274.0,0.6666666865348816,0.0004,71.15584695711732,0.5833333730697632,66,4951.583797395,0.009235914796590805,0.3333333333333333,7.612492823579744e-07,81.2708044052124,0.0
0.024452554744525547,66,1.4656348822339702,0.03333333134651184,1.0,1776487284.8638034,1.9166667461395264,280.91668701171875,1.0,0.0004,73.74034894816577,0.6666666865348816,67,5033.438495439,0.010223843157291412,0.6666666666666666,7.545207078751857e-07,82.18454551696777,0.3333333333333333
0.024817518248175182,67,3.787526080571803,0.4668518006801605,1.0,1776487362.338307,1.3250000476837158,272.91668701171875,0.6666666865348816,0.0006,69.35333587601781,0.25,68,5110.912950907,0.013903241604566574,0.0,7.477293342162037e-07,81.27297592163086,0.3333333333333333
0.025182481751824817,68,2.80687683170651,0.2886751592159271,1.0,1776487440.3288882,2.116666793823242,305.66668701171875,1.0,0.0004,69.82549822307192,0.8333333730697632,69,5188.903850532,0.010512404143810272,0.6666666666666666,7.408768370508576e-07,81.96065759658813,0.0
0.025547445255474453,69,2.729065600283452,0.2309401035308838,1.0,1776487517.9930212,2.066666603088379,253.1666717529297,0.6666666865348816,0.0005,69.5459490378853,0.8333333730697632,70,5266.567786951,0.013072101399302483,0.6666666666666666,7.339649071302867e-07,81.3292818069458,0.0
0.025912408759124088,70,7.328609436575334,0.38333332538604736,1.0,1776487588.0123413,2.008333444595337,223.6666717529297,0.6666666865348816,0.0006,61.92347570206039,0.8333333730697632,71,5336.5871238,0.014993522316217422,0.3333333333333333,7.269952498697734e-07,80.92434930801392,0.0
0.026277372262773723,71,3.0264093026026684,0.21666666865348816,1.0,1776487662.6881394,1.7583332061767578,262.0,0.6666666865348816,0.0005,66.58397814515047,0.5833333730697632,72,5411.262855983,0.01192677766084671,0.3333333333333333,7.199695849279576e-07,81.25592041015625,0.3333333333333333
0.02664233576642336,72,2.9629661316583267,0.4076138734817505,1.0,1776487738.5799232,2.0416667461395264,271.41668701171875,0.6666666865348816,0.0005,67.75381335709244,0.8333333730697632,73,5487.15470636,0.013435430824756622,0.3333333333333333,7.128896457825363e-07,81.17699575424194,0.0
0.027007299270072994,73,1.5525534391734426,0.03849002718925476,1.0,1776487813.2209888,2.3333334922790527,269.8333435058594,1.0,0.0006,66.49383563688025,1.0,74,5561.795630371,0.014650031924247742,1.0,7.057571793025544e-07,81.86448574066162,0.0
0.02737226277372263,74,50.003099668278146,0.6967873573303223,1.0,1776487891.1550264,1.883333444595337,249.33334350585938,1.0,0.0006,69.79484673589468,0.6666666865348816,75,5639.729819208,0.014337444677948952,0.0,6.985739453173902e-07,81.9016466140747,0.0
0.027737226277372264,75,1.8073856361641656,0.1666666716337204,1.0,1776487965.75156,2.116666793823242,255.4166717529297,0.6666666865348816,0.0005,66.50226133409888,0.9166666865348816,76,5714.326337687,0.01160949282348156,0.6666666666666666,6.913417161825449e-07,80.88553285598755,0.0
0.028102189781021896,76,3.6501107996623867,0.37182337045669556,1.0,1776488043.4246233,1.9666666984558105,290.16668701171875,0.3333333432674408,0.0006,69.57195917307399,0.8333333730697632,77,5791.99932733,0.014004074037075043,0.3333333333333333,6.840622763423391e-07,80.93938302993774,0.0
0.02846715328467153,77,1.543001565287678,0.24094721674919128,1.0,1776488123.4206743,2.2250001430511475,284.75,1.0,0.0007,71.8959445238579,0.9166666865348816,78,5871.995411531,0.018128015100955963,0.6666666666666666,6.767374218896286e-07,81.12231731414795,0.0
0.028832116788321167,78,3.2961193545646323,0.3333333432674408,1.0,1776488195.1741598,1.3333333730697632,232.08334350585938,0.3333333432674408,0.0007,63.65876278211363,0.3333333432674408,79,5943.748982272,0.0184308011084795,0.0,6.693689601226458e-07,81.18301486968994,0.3333333333333333
0.029197080291970802,79,3.3273381452348323,0.3591167628765106,1.0,1776488269.7975557,1.8500001430511475,237.58334350585938,0.3333333432674408,0.0006,66.53977194614708,0.75,80,6018.372353348,0.014376170933246613,0.3333333333333333,6.619587090990747e-07,80.49265670776367,0.0
0.029562043795620437,80,2.296174710585001,0.22993558645248413,1.0,1776488342.2366939,2.2083334922790527,228.1666717529297,1.0,0.0006,64.33524146815762,0.9166666865348816,81,6090.811261599,0.01591307669878006,0.6666666666666666,6.545084971874736e-07,81.08257341384888,0.0
0.029927007299270073,81,4.128466187328895,0.23333334922790527,1.0,1776488426.9257457,2.183333396911621,287.66668701171875,0.6666666865348816,0.0006,76.5243398831226,0.9166666865348816,82,6175.5006178,0.016022875905036926,0.6666666666666666,6.470201626161519e-07,81.93331098556519,0.0
0.030291970802919708,82,2.191648149320167,0.1666666716337204,1.0,1776488502.455242,1.5166667699813843,247.5,0.6666666865348816,0.0007,67.42618799698539,0.4166666865348816,83,6251.029865128,0.016411766409873962,0.3333333333333333,6.394955530196147e-07,80.8966736793518,0.3333333333333333
0.030656934306569343,83,2.6364373030214696,0.4307193160057068,1.0,1776488579.6415715,1.4833333492279053,258.75,0.6666666865348816,0.0006,69.09679532214068,0.4166666865348816,84,6328.21634353,0.015411118976771832,0.0,6.319365249826864e-07,81.435546875,0.3333333333333333
0.03102189781021898,84,4.170474990739092,0.2519274950027466,1.0,1776488662.407648,1.649999976158142,321.75,0.6666666865348816,0.0006,74.64001931692474,0.5,85,6410.982289936,0.014827738516032696,0.3333333333333333,6.243449435824276e-07,81.78087854385376,0.3333333333333333
0.031386861313868614,85,0.086521677008355,0.0,1.0,1776488741.1104844,1.933333396911621,276.5833435058594,0.6666666865348816,0.0006,70.55876453709789,0.6666666865348816,86,6489.685265322,0.01595422253012657,0.6666666666666666,6.167226819279527e-07,82.09289407730103,0.3333333333333333
0.031751824817518245,86,3.0374479849101843,0.4166666865348816,1.0,1776488818.5219736,1.6416667699813843,261.66668701171875,0.6666666865348816,0.0007,69.05588974477723,0.5,87,6567.096809636,0.018247725442051888,0.3333333333333333,6.090716206982713e-07,81.94767761230469,0.0
0.032116788321167884,87,5.316349320793143,0.3079201579093933,1.0,1776488900.4412057,2.133333444595337,327.91668701171875,0.6666666865348816,0.0006,73.78119990811683,0.8333333730697632,88,6649.015995638,0.015290110372006893,0.6666666666666666,6.013936476782561e-07,81.64283561706543,0.0
0.032481751824817516,88,13.099898337575887,0.2835184931755066,1.0,1776488982.4557445,1.6666667461395264,318.0833435058594,1.0,0.0006,73.88318586489186,0.5,89,6731.030379617,0.013826048001646996,0.3333333333333333,5.936906572928624e-07,81.5811014175415,0.3333333333333333
0.032846715328467155,89,3.5373219747745894,0.3374679982662201,1.0,1776489064.563863,2.133333444595337,316.3333435058594,1.0,0.0007,73.96881580702029,0.8333333730697632,90,6813.138649018,0.01716615818440914,0.6666666666666666,5.859645501397047e-07,81.55638599395752,0.0
0.03321167883211679,90,1.4044257072230557,0.03849002718925476,1.0,1776489140.995751,2.3333334922790527,278.91668701171875,1.0,0.0007,68.31410494702868,1.0,91,6889.570522294,0.01870701089501381,1.0,5.782172325201155e-07,81.38881731033325,0.0
0.033576642335766425,91,2.840082314669864,0.19999998807907104,1.0,1776489221.6930902,2.0,274.0833435058594,0.6666666865348816,0.0008,72.5606345999986,0.75,92,6970.267909802,0.018794480711221695,0.6666666666666666,5.704506159687913e-07,81.81285762786865,0.0
0.03394160583941606,92,7.356885422122537,0.20515668392181396,1.0,1776489298.8813689,1.9833334684371948,274.91668701171875,0.6666666865348816,0.0009,69.06740177096799,0.75,93,7047.456193193,0.0224497988820076,0.6666666666666666,5.626666167821521e-07,81.31388187408447,0.0
0.034306569343065696,93,1.866423837856525,0.03333335369825363,1.0,1776489373.8579504,1.8833332061767578,248.5,1.0,0.0007,66.86923621315509,0.6666666865348816,94,7122.4326406,0.018630703911185265,0.6666666666666666,5.548671555455225e-07,80.98230695724487,0.3333333333333333
0.03467153284671533,94,3.0855500210717364,0.28849005699157715,1.0,1776489460.1680157,2.241666793823242,292.0833435058594,1.0,0.0006,78.1808240020182,0.9166666865348816,95,7208.742918144,0.01527365855872631,0.6666666666666666,5.470541566592572e-07,81.62637948989868,0.0
0.035036496350364967,95,3.073121891862919,0.2499999850988388,1.0,1776489543.325599,2.0916666984558105,346.25,1.0,0.0008,75.01061586500145,0.75,96,7291.900285126,0.020202908664941788,0.6666666666666666,5.392295478639225e-07,81.95167064666748,0.0
0.0354014598540146,96,2.543789514445451,0.2500000298023224,1.0,1776489626.307423,2.2083332538604736,280.0,1.0,0.0007,74.84279688703828,0.9166666865348816,97,7374.882210641,0.016896141692996025,0.6666666666666666,5.313952597646567e-07,81.26983118057251,0.0
0.03576642335766423,97,2.469658635943293,0.07698005437850952,1.0,1776489711.6720095,2.433333396911621,361.0833435058594,1.0,0.0006,77.21372526907362,1.0,98,7460.246722335,0.01590079814195633,1.0,5.235532253548213e-07,82.18454456329346,0.0
0.03613138686131387,98,2.4802632634406163,0.07182338088750839,1.0,1776489793.1295013,2.3499999046325684,291.5,1.0,0.0008,73.3350209549535,1.0,99,7541.704087751,0.01915144920349121,1.0,5.157053795390641e-07,81.6183533668518,0.0
0.0364963503649635,99,6.093866784702116,0.4333333373069763,1.0,1776489865.3963785,2.0833332538604736,253.33334350585938,1.0,0.0008,64.16218230198137,0.8333333730697632,100,7613.971127299,0.01909787580370903,0.3333333333333333,5.078536586559103e-07,81.02806949615479,0.0
0.03686131386861314,100,2.5590898169964094,0.28333330154418945,1.0,1776489945.8736842,2.075000286102295,334.25,1.0,0.0006,72.33306212187745,0.75,101,7694.448409891,0.01532553881406784,0.6666666666666666,5e-07,81.75057935714722,0.0
0.03722627737226277,101,2.367515473493049,0.25018513202667236,1.0,1776490016.2182558,2.0833334922790527,237.6666717529297,1.0,0.0008,62.25550889200531,0.8333333730697632,102,7764.793047691,0.020662419497966766,0.6666666666666666,4.921463413440898e-07,81.17104005813599,0.0
0.03759124087591241,102,3.03239064964654,0.28849002718925476,1.0,1776490100.5988543,2.058333396911621,323.41668701171875,1.0,0.0008,76.2231477200985,0.75,103,7849.173641883,0.019389208406209946,0.6666666666666666,4.842946204609359e-07,82.18100452423096,0.0
