train/causal_eval_ratio,train/rewards/format_reward,train/cuda_max_memory_allocated_gb,_step,train/all_wrong,train/completion_length,train/temporal_rewards,train/reward,_runtime,train/kl,train/causal_reward_std,train/step_compute_time_sec,train/causal_reward_mean,train/loss,train/grad_norm,train/all_correct,train/learning_rate,train/epoch,train/rewards/accuracy_reward,train/causal_reward_max,_timestamp,train/reward_std,train/global_step
0.75,1.0,84.88706493377686,89,0.0,286.91668701171875,0.6666666865348816,4.214298725128174,6988.526756111,0.03331775963306427,5.0,72.17093570297584,7.5,0.0013,2.8409451768839027,0.3333333333333333,5.859645501397047e-07,0.032846715328467155,0.75,10.0,1776505409.2361672,2.481161117553711,90
1.0,1.0,84.99602699279785,90,0.0,265.25,1.0,4.8629560470581055,7062.502143824,0.042065586894750595,3.4649670124053955,67.5125500059221,3.884765625,0.0017,5.334524707118403,1.0,5.782172325201155e-07,0.03321167883211679,1.0,9.0,1776505483.211687,1.8061132431030273,91
1.0,1.0,85.26419448852539,91,0.0,276.8333435058594,1.0,4.656071186065674,7140.059020157,0.049152128398418427,2.015564441680908,71.09158905385993,5.125,0.002,3.745002876013971,1.0,5.704506159687913e-07,0.033576642335766425,1.0,8.0,1776505560.7685285,1.065795660018921,92
0.0,1.0,84.94631290435791,92,0.3333333333333333,279.0833435058594,0.3333333432674408,3.581510543823242,7216.485949925,0.048586707562208176,0.0,69.92588206799701,0.0,0.0019,2.6148012841411177,0.3333333333333333,5.626666167821521e-07,0.03394160583941606,0.5833333730697632,0.0,1776505637.1954465,1.4007104635238647,93
1.0,1.0,84.36681938171387,93,0.3333333333333333,249.4166717529297,1.0,4.741666793823242,7289.101399672,0.04492988437414169,3.570714235305786,66.17248918907717,7.25,0.0018,6.775679159005379,0.6666666666666666,5.548671555455225e-07,0.034306569343065696,0.6666666865348816,10.0,1776505709.81082,0.595119059085846,94
1.0,1.0,85.47050476074219,94,0.0,296.75,1.0,5.983333587646484,7366.470549801,0.02627241611480713,2.309401035308838,70.88704431988299,8.0,0.0011,3.400472451431401,1.0,5.470541566592572e-07,0.03467153284671533,1.0,10.0,1776505787.180073,1.5225367546081543,95
0.0,1.0,85.48116636276245,95,0.3333333333333333,324.5,0.3333333432674408,2.3006510734558105,7446.323321414,0.02974734827876091,0.0,73.3784761740826,0.0,0.0012,2.6079264619477303,0.3333333333333333,5.392295478639225e-07,0.035036496350364967,0.4166666865348816,0.0,1776505867.032746,0.7773377299308777,96
0.75,1.0,84.62747621536255,96,0.0,270.66668701171875,0.6666666865348816,5.66464900970459,7527.822253277,0.03355858847498894,3.175426483154297,75.02422125614248,4.25,0.0013,3.631157618844762,0.6666666666666666,5.313952597646567e-07,0.0354014598540146,0.9166666865348816,7.5,1776505948.531698,1.4006637334823608,97
1.0,1.0,85.35087871551514,97,0.0,321.16668701171875,1.0,5.369401454925537,7607.504077974,0.02384616993367672,2.598076105117798,73.16813101689331,7.75,0.001,3.5779304710069195,1.0,5.235532253548213e-07,0.03576642335766423,1.0,10.0,1776506028.2135282,1.0183846950531006,98
1.0,1.0,85.15015316009521,98,0.0,311.0833435058594,1.0,5.9875006675720215,7684.8756173,0.03496471792459488,0.5773502588272095,70.89708585012704,9.5,0.0014,34.893675007247175,1.0,5.157053795390641e-07,0.03613138686131387,1.0,10.0,1776506105.5850723,0.8583623766899109,99
0.75,1.0,84.29771900177002,99,0.0,238.08334350585938,1.0,6.010677337646484,7756.11666125,0.049821894615888596,3.2384986877441406,64.79234902514145,2.9140625,0.002,3.0931014071678087,0.6666666666666666,5.078536586559103e-07,0.0364963503649635,0.9166666865348816,7.0,1776506176.8261688,0.6917955279350281,100
0.25,1.0,85.18917608261108,100,0.0,320.0,0.6666666865348816,3.499910354614258,7988.034127001,0.027737272903323174,2.5,74.81053092493676,1.25,0.0011,6.219341476577552,0.6666666666666666,5e-07,0.03686131386861314,0.75,5.0,1776506408.743711,1.2352503538131714,101
1.0,0.9166666865348816,84.61737966537476,101,0.0,253.25,0.3333333432674408,4.704166889190674,8068.792801106,0.060630809515714645,0.0,74.29093727190048,10.0,0.0024,3.346715810516804,0.3333333333333333,4.921463413440898e-07,0.03722627737226277,0.6666666865348816,10.0,1776506489.5022254,1.6449453830718994,102
0.75,1.0,85.58166551589966,102,0.0,305.5,0.6666666865348816,3.6708333492279053,8151.547181202,0.04150407016277313,5.0,76.26355814700946,7.5,0.0017,3.462894975163617,0.0,4.842946204609359e-07,0.03759124087591241,0.5833333730697632,10.0,1776506572.2566662,2.1067590713500977,103
0.75,1.0,84.25537395477295,103,0.0,306.5,0.6666666865348816,4.175000190734863,8233.242710446,0.030586987733840942,4.102844715118408,75.20901118405163,5.0,0.0012,11.177490713641172,0.0,4.764467746451787e-07,0.03795620437956204,0.5833333730697632,10.0,1776506653.9521434,2.9216461181640625,104
1.0,1.0,85.38406085968018,104,0.0,314.8333435058594,1.0,4.155159950256348,8313.318399095,0.02240496128797531,4.168888092041016,73.60456746490672,3.47705078125,0.0009,2.935971700101301,0.6666666666666666,4.686047402353433e-07,0.03832116788321168,0.9166666865348816,9.5,1776506734.0279415,1.8272514343261719,105
1.0,1.0,84.91497755050659,105,0.3333333333333333,256.91668701171875,1.0,3.0301432609558105,8389.019871613,0.02715427242219448,2.209444999694824,69.23620456084609,3.755859375,0.0011,2.743508207141434,0.3333333333333333,4.6077045213607755e-07,0.03868613138686131,0.5833333730697632,6.5,1776506809.7293944,1.1161236763000488,106
1.0,1.0,84.61130332946777,106,0.0,255.6666717529297,1.0,5.326904773712158,8462.548191284,0.04755696281790733,3.2015621662139893,67.10568302194588,7.25,0.0019,5.791526388816191,0.6666666666666666,4.529458433407428e-07,0.03905109489051095,0.8333333730697632,10.0,1776506883.2577167,1.6540460586547852,107
0.25,1.0,84.96858215332031,107,0.0,310.75,0.6666666865348816,3.5516276359558105,8539.189161783,0.04134075343608856,5.0,70.168386900099,2.5,0.0017,5.585243681112095,0.3333333333333333,4.4513284445447734e-07,0.03941605839416058,0.5833333730697632,10.0,1776506959.8986065,2.5680418014526367,108
1.0,1.0,85.9920802116394,108,0.3333333333333333,285.5833435058594,1.0,4.483333587646484,8621.892320484,0.042795490473508835,0.0,76.19844347401522,10.0,0.0017,2.872074680812023,0.6666666666666666,4.3733338321784777e-07,0.03978102189781022,0.6666666865348816,10.0,1776507042.6017678,0.5147796869277954,109
0.0,1.0,84.926589012146,109,0.3333333333333333,286.5,0.6666666865348816,3.4234378337860107,8699.014972327,0.030320053920149803,0.0,70.64354212302715,0.0,0.0012,6.375001187573227,0.0,4.295493840312087e-07,0.040145985401459854,0.5,0.0,1776507119.7244337,1.8574981689453125,110
0.75,1.0,85.62131690979004,110,0.3333333333333333,323.8333435058594,0.6666666865348816,2.8677003383636475,8780.017414662,0.030938252806663513,4.573474407196045,74.51586624700576,5.25,0.0012,2.3651017651576147,0.3333333333333333,4.2178276747988444e-07,0.04051094890510949,0.5833333730697632,10.0,1776507200.7268958,1.127288818359375,111
0.5,1.0,85.51356506347656,111,0.0,346.5,1.0,4.498437881469727,8863.113776317,0.027101796120405197,2.309401035308838,76.58780302386731,2.0,0.0011,3.702864264168263,0.6666666666666666,4.1403544986029513e-07,0.040875912408759124,0.8333333730697632,4.0,1776507283.8233001,1.7950339317321777,112
0.25,1.0,84.87111568450928,112,0.0,270.0,1.0,3.2269046306610107,8939.018684646,0.04925381392240524,5.0,69.45018134615384,2.5,0.002,3.8324823607249687,0.3333333333333333,4.0630934270713755e-07,0.041240875912408756,0.5,10.0,1776507359.7281337,2.5257744789123535,113
1.0,1.0,84.15402221679688,113,0.3333333333333333,301.8333435058594,1.0,3.2956302165985107,9019.517366337,0.02916409634053707,0.6659895777702332,73.99306258605793,0.748779296875,0.0012,2.735811010891487,0.6666666666666666,3.9860635232174387e-07,0.041605839416058395,0.6666666865348816,1.5234375,1776507440.2268393,0.6077236533164978,114
1.0,1.0,85.12167978286743,114,0.0,285.16668701171875,0.6666666865348816,3.186588764190674,9100.448618681,0.031869739294052124,1.4490801095962524,74.43920392706059,2.51953125,0.0013,4.584533090006339,0.3333333333333333,3.909283793017288e-07,0.041970802919708027,0.5833333730697632,4.5,1776507521.158129,1.9850811958312988,115
0.75,1.0,84.5845594406128,115,0.3333333333333333,251.08334350585938,1.0,3.8625001907348633,9170.944915665,0.035985298454761505,1.9311050176620483,64.07277256599627,2.625,0.0014,2.1277372274537956,0.3333333333333333,3.8327731807204744e-07,0.042335766423357665,0.5833333730697632,4.5,1776507591.6544383,0.5262331962585449,116
1.0,1.0,85.32560062408447,116,0.0,296.75,1.0,5.842695236206055,9250.738978279,0.03337685763835907,3.0,73.30535624804907,8.5,0.0013,2.5737153521157046,1.0,3.7565505641757266e-07,0.0427007299270073,1.0,10.0,1776507671.4484105,0.8171595335006714,117
1.0,1.0,84.49040126800537,117,0.0,300.66668701171875,0.6666666865348816,4.35898494720459,9325.996776419,0.03177815303206444,3.350994825363159,68.77144657098688,7.375,0.0013,2.914717717513202,0.6666666666666666,3.6806347501731365e-07,0.043065693430656936,0.75,10.0,1776507746.70632,2.0660390853881836,118
1.0,1.0,84.64240503311157,118,0.0,274.91668701171875,1.0,4.762044906616211,9402.270190702,0.031191736459732056,2.3850133419036865,69.79439748008735,4.130859375,0.0012,11.176367665142985,1.0,3.605044469803854e-07,0.04343065693430657,1.0,7.0,1776507822.9795911,1.1217036247253418,119
0.25,1.0,84.29220914840698,119,0.0,279.66668701171875,1.0,2.9845378398895264,9480.376020105,0.047054141759872437,2.75,71.62696096696891,1.375,0.0019,5.114266359633322,0.6666666666666666,3.529798373838481e-07,0.043795620437956206,0.75,5.5,1776507901.0854497,1.3249621391296387,120
1.0,1.0,85.05930471420288,120,0.0,330.5833435058594,1.0,5.8000006675720215,9560.982718421,0.03236880898475647,0.64549720287323,74.12460796511732,3.25,0.0013,3.1630612784936347,1.0,3.454915028125263e-07,0.04416058394160584,1.0,4.0,1776507981.692139,0.6654089689254761,121
1.0,1.0,84.77050065994263,121,0.0,276.91668701171875,1.0,5.644010543823242,9646.445342668,0.04930972307920456,0.0,78.98128248285502,10.0,0.002,12.269465173664775,0.6666666666666666,3.3804129090092536e-07,0.04452554744525548,0.8333333730697632,10.0,1776508067.154908,1.3258459568023682,122
1.0,1.0,85.2911171913147,122,0.0,275.66668701171875,0.6666666865348816,4.3887128829956055,9728.08122674,0.02562835067510605,3.3961617946624756,75.13925366220064,6.75390625,0.001,4.002553273833491,0.3333333333333333,3.306310398773543e-07,0.04489051094890511,0.8333333730697632,10.0,1776508148.7906806,2.110368251800537,123
0.5,1.0,84.25039386749268,123,0.3333333333333333,221.25,0.6666666865348816,1.9301433563232422,9801.755315137,0.04464874416589737,1.4382269382476807,67.24236481194384,1.130859375,0.0018,6.068431563969619,0.0,3.232625781103715e-07,0.04525547445255475,0.25,3.0,1776508222.4647326,1.528485655784607,124
1.0,1.0,84.42670774459839,124,0.0,265.75,1.0,7.1875,9882.464700754,0.042249709367752075,1.75,74.21803463390097,9.125,0.0017,6.6862732704473995,1.0,3.15937723657661e-07,0.04562043795620438,1.0,10.0,1776508303.1741157,0.3301566541194916,125
1.0,1.0,85.2911319732666,125,0.0,298.5,0.6666666865348816,4.3741536140441895,9968.35421309,0.026942802593111992,2.729403018951416,79.39489081688225,2.794921875,0.0011,5.75763441562689,0.6666666666666666,3.086582838174551e-07,0.04598540145985401,0.9166666865348816,6.5,1776508389.0637665,1.5802897214889526,126
0.5,1.0,84.37106323242188,126,0.0,298.3333435058594,1.0,4.376988887786865,10048.082782193,0.03205793723464012,5.773502349853516,73.24353672517464,5.0,0.0013,10.082836676541309,0.6666666666666666,3.014260546826097e-07,0.04635036496350365,0.8333333730697632,10.0,1776508468.7922356,2.1288442611694336,127
1.0,1.0,84.29260063171387,127,0.0,270.5833435058594,1.0,6.130143642425537,10123.091503158,0.03500840812921524,2.6789119243621826,68.55284406011924,4.880859375,0.0014,5.927425606810799,1.0,2.942428206974456e-07,0.04671532846715328,1.0,7.5,1776508543.8009665,0.8880669474601746,128
1.0,1.0,85.08722972869873,128,0.0,297.8333435058594,0.6666666865348816,4.49365234375,10213.795978309,0.030130840837955475,1.6112010478973389,84.16564678493887,1.0869140625,0.0012,3.304317687854128,0.6666666666666666,2.8711035421746363e-07,0.04708029197080292,0.9166666865348816,3.5,1776508634.5054018,1.7261494398117065,129
1.0,1.0,85.48561668395996,129,0.3333333333333333,330.66668701171875,0.6666666865348816,3.596484661102295,10293.557022323,0.03465729579329491,3.25,73.28263150318526,8.375,0.0014,3.589096231038708,0.3333333333333333,2.800304150720424e-07,0.04744525547445255,0.5833333730697632,10.0,1776508714.2664707,1.096068263053894,130
1.0,1.0,85.30190372467041,130,0.0,285.91668701171875,1.0,4.970198631286621,10374.92358145,0.042489539831876755,0.0,74.87931660190225,10.0,0.0017,5.4097235026904,1.0,2.730047501302266e-07,0.04781021897810219,1.0,10.0,1776508795.6331007,0.4846738278865814,131
1.0,1.0,84.45586585998535,131,0.0,246.6666717529297,1.0,5.879167079925537,10450.855716325,0.04791445657610893,2.8099524974823,69.48646322917193,7.625,0.0019,47.652610508867355,0.6666666666666666,2.6603509286971337e-07,0.04817518248175182,0.9166666865348816,10.0,1776508871.565151,1.4363511800765991,132
0.0,1.0,84.80200052261353,132,0.3333333333333333,303.8333435058594,0.6666666865348816,5.204166889190674,10536.166914424,0.029376845806837082,0.0,78.80353000992909,0.0,0.0012,1.5394711940805752,0.6666666666666666,2.591231629491423e-07,0.04854014598540146,0.6666666865348816,0.0,1776508956.8764572,0.07978560030460358,133
0.75,1.0,84.72393226623535,133,0.0,274.25,0.6666666865348816,4.71347713470459,10614.515373175,0.038660161197185516,4.787135601043701,71.85662965895608,6.25,0.0015,3.70810694537745,0.3333333333333333,2.5227066578379617e-07,0.04890510948905109,0.8333333730697632,10.0,1776509035.2248452,2.2548141479492188,134
1.0,1.0,84.44987297058105,134,0.0,249.08334350585938,1.0,4.543590545654297,10695.668329912,0.03826844319701195,1.0873323678970337,74.70684901089408,5.0625,0.0015,7.840484707687306,1.0,2.4547929212481435e-07,0.04927007299270073,1.0,6.5,1776509116.3778105,1.1427586078643799,135
0.0,1.0,84.20309352874756,135,0.3333333333333333,260.25,0.6666666865348816,3.373629093170166,10774.010372903,0.03715866431593895,0.0,71.84643671684898,0.0,0.0015,4.900505010176914,0.3333333333333333,2.387507176420256e-07,0.049635036496350364,0.5833333730697632,0.0,1776509194.7197978,1.9030587673187256,136
0.75,1.0,84.6588191986084,136,0.0,255.08334350585938,0.6666666865348816,4.609310150146484,10853.546931622,0.044271763414144516,4.4855241775512695,73.09226966509596,4.505859375,0.0018,4.401915368259311,0.3333333333333333,2.3208660251050156e-07,0.05,0.75,9.5,1776509274.2563066,1.9390209913253784,137
0.75,1.0,85.38454914093018,137,0.3333333333333333,312.0,1.0,4.391666889190674,10933.920009982,0.03735857829451561,5.0,73.87894788291305,7.5,0.0015,11.442928901397682,0.3333333333333333,2.2548859100093403e-07,0.050364963503649635,0.5833333730697632,10.0,1776509354.6295137,1.4542001485824585,138
1.0,1.0,84.57875633239746,138,0.0,289.0833435058594,1.0,5.521875381469727,11018.361084182,0.04523944854736328,0.0,77.92098560300656,10.0,0.0018,2.870370715996997,1.0,2.1895831107393482e-07,0.05072992700729927,1.0,10.0,1776509439.0705395,1.049589991569519,139
1.0,1.0,85.38410186767578,139,0.0,315.75,1.0,3.802490234375,11100.980951869,0.04199042171239853,2.5819876194000244,76.10081163002178,2.79931640625,0.0017,3.7582320358012,0.3333333333333333,2.1249737397836088e-07,0.051094890510948905,0.75,5.5,1776509521.690408,2.46759033203125,140
1.0,1.0,84.64808320999146,140,0.0,252.0,1.0,6.0089850425720215,11177.362229892,0.04484817385673523,3.8229103088378906,69.89136051898822,7.00390625,0.0018,5.170686159394044,1.0,2.0610737385376348e-07,0.05145985401459854,1.0,10.0,1776509598.0717356,1.6739933490753174,141
1.0,1.0,85.36424446105957,141,0.0,312.5833435058594,1.0,5.6407599449157715,11262.403068272,0.038927339017391205,2.555216073989868,78.53340046689846,2.6331329345703125,0.0016,2.085145942122438,1.0,1.9978988733705803e-07,0.051824817518248176,1.0,6.0,1776509683.1124969,1.1865081787109375,142
1.0,1.0,84.84426736831665,142,0.0,281.8333435058594,1.0,5.094547748565674,11339.740316626,0.03725790977478027,2.629955530166626,70.84927060105838,5.25,0.0015,16.58599540858197,1.0,1.9354647317351187e-07,0.05218978102189781,1.0,9.0,1776509760.4495778,1.7240912914276123,143
1.0,1.0,85.31287002563477,143,0.0,310.3333435058594,1.0,5.1541666984558105,11419.791164128,0.02848168835043907,1.5,73.53954103589058,9.25,0.0011,3.6831891697766204,0.6666666666666666,1.8737867183214756e-07,0.052554744525547446,0.8333333730697632,10.0,1776509840.5005987,1.7839488983154297,144
0.25,1.0,84.38309574127197,144,0.0,260.41668701171875,1.0,5.412499904632568,11493.024269874,0.05187312886118889,2.25,66.77590271900408,1.125,0.0021,5.665013132152351,0.6666666666666666,1.812880051256551e-07,0.05291970802919708,0.75,4.5,1776509913.7338302,0.7583333849906921,145
1.0,1.0,84.7747950553894,145,0.0,281.8333435058594,1.0,3.584505796432495,11571.037216944,0.03747902065515518,4.672741413116455,71.52874816814438,3.0312652587890625,0.0015,4.455909115908577,1.0,1.7527597583490823e-07,0.05328467153284672,1.0,10.0,1776509991.7466927,1.6959311962127686,146
1.0,1.0,85.77337503433228,146,0.3333333333333333,344.25,0.6666666865348816,3.4227378368377686,11655.475333222,0.026949360966682434,2.7386128902435303,77.9207220019307,4.5,0.0011,2.4966462550812625,0.6666666666666666,1.6934406733817413e-07,0.05364963503649635,0.6666666865348816,8.5,1776510076.184826,0.9211993217468262,147
1.0,1.0,84.87157773971558,147,0.0,258.3333435058594,0.6666666865348816,4.268392086029053,11733.240825323,0.04248185455799103,2.309401035308838,71.28274099901319,8.0,0.0017,4.179655726332291,0.3333333333333333,1.6349374324511346e-07,0.05401459854014599,0.75,10.0,1776510153.9502885,2.0403499603271484,148
0.0,1.0,84.72860860824585,148,0.6666666666666666,272.5833435058594,1.0,2.0500001907348633,11809.717263671,0.0430213026702404,0.0,70.04201317112893,0.0,0.0017,3.9686544982730516,0.0,1.5772644703565564e-07,0.05437956204379562,0.1666666716337204,0.0,1776510230.4267068,1.2124356031417847,149
1.0,1.0,85.29609632492065,149,0.0,341.5,1.0,5.4263834953308105,11895.426172747,0.027142083272337914,1.96875,79.22400136687793,2.046875,0.0011,3.265018984580705,1.0,1.5204360170384284e-07,0.05474452554744526,1.0,5.0,1776510316.1356754,0.9803177714347839,150
1.0,1.0,85.04990196228027,150,0.3333333333333333,262.8333435058594,0.3333333432674408,3.398179769515991,11971.343485915,0.04691058024764061,4.769673824310303,69.45344182802364,5.2500152587890625,0.0019,2.96939766265918,0.3333333333333333,1.4644660940672627e-07,0.05510948905109489,0.5833333730697632,10.0,1776510392.053104,1.8560948371887207,151
1.0,1.0,85.29557943344116,151,0.0,298.8333435058594,1.0,4.743945598602295,12048.969734642,0.03791109472513199,1.7795131206512451,71.15805024211295,5.5,0.0015,4.154045218128955,0.6666666666666666,1.4093685111840565e-07,0.05547445255474453,0.9166666865348816,7.0,1776510469.679255,1.7002592086791992,152
1.0,1.0,84.69386434555054,152,0.0,289.25,1.0,5.919011116027832,12130.593919773,0.04765160381793976,0.0,75.1293333589565,10.0,0.0019,1.6825598562791935,0.6666666666666666,1.3551568628929432e-07,0.05583941605839416,0.9166666865348816,10.0,1776510551.303377,0.563418984413147,153
1.0,1.0,85.08090353012085,153,0.0,315.91668701171875,1.0,5.699039459228516,12210.134861052,0.0394861176609993,0.0,73.02943614404649,10.0,0.0016,3.9684966884732678,1.0,1.3018445251069508e-07,0.05620437956204379,1.0,10.0,1776510630.8443277,0.9115810394287109,154
0.75,1.0,84.33299112319946,154,0.0,255.5,0.6666666865348816,3.8548178672790527,12289.303833596,0.0410594567656517,4.760951995849609,72.66912140301429,7.0,0.0016,5.126429265015252,0.0,1.249444651847702e-07,0.05656934306569343,0.5833333730697632,10.0,1776510710.0132613,2.574925661087036,155
0.25,1.0,84.99086999893188,155,0.0,275.8333435058594,1.0,4.130179405212402,12369.071190874,0.03972078859806061,4.25,73.27501915302128,2.125,0.0016,3.568223461087046,0.0,1.1979701719998454e-07,0.05693430656934306,0.5833333730697632,8.5,1776510789.7806652,3.0016636848449707,156
1.0,1.0,84.72391843795776,156,0.0,253.33334350585938,1.0,6.380143642425537,12446.582920832,0.04753884673118591,2.0564937591552734,71.03229543985799,8.125,0.0019,3.9468015975973083,1.0,1.1474337861210543e-07,0.0572992700729927,1.0,10.0,1776510867.2923424,1.0951714515686035,157
0.25,1.0,85.38404989242554,157,0.0,327.25,0.3333333432674408,3.469738006591797,12530.176303564,0.02856563590466976,5.0,77.0685038920492,2.5,0.0011,15.734294450349978,0.3333333333333333,1.097847963308351e-07,0.05766423357664233,0.6666666865348816,10.0,1776510950.8857222,2.1156764030456543,158
1.0,1.0,85.70980072021484,158,0.0,295.75,1.0,5.978808879852295,12613.998803991,0.05063788592815399,3.1370277404785156,77.31012444105,2.5478515625,0.002,2.8109960058475254,1.0,1.0492249381215478e-07,0.05802919708029197,1.0,7.0,1776511034.708236,0.8145046234130859,159
1.0,1.0,85.13215112686157,159,0.0,285.5833435058594,1.0,4.670833587646484,12693.935500567,0.03493613749742508,0.25,73.45826924289577,9.875,0.0014,3.7517079507510216,0.3333333333333333,1.0015767075645471e-07,0.058394160583941604,0.6666666865348816,10.0,1776511114.64497,1.9532368183135986,160
1.0,1.0,85.58884286880493,160,0.0,298.75,1.0,4.113232612609863,12779.571468259,0.03764628618955612,4.118574619293213,79.08326627500355,5.71142578125,0.0015,5.355741214054152,0.3333333333333333,9.549150281252632e-08,0.05875912408759124,0.75,10.0,1776511200.2809012,2.5085091590881348,161
0.25,1.0,84.68838167190552,161,0.0,288.5833435058594,1.0,4.1666669845581055,12861.273153347,0.04098014533519745,5.0,75.20506497006863,2.5,0.0016,3.753611937502235,0.0,9.092514128748818e-08,0.059124087591240874,0.5,10.0,1776511281.9826698,3.3319814205169678,162
0.75,1.0,84.60126447677612,162,0.3333333333333333,307.41668701171875,1.0,3.8984375,12942.406070055,0.03569367155432701,4.898979663848877,74.60607898794115,6.0,0.0014,2.5330433399030072,0.3333333333333333,8.645971286271903e-08,0.05948905109489051,0.5833333730697632,10.0,1776511363.1154826,1.6773786544799805,163
1.0,1.0,85.3640341758728,163,0.6666666666666666,309.25,1.0,2.8416666984558105,13022.082430107,0.03897639364004135,2.362907886505127,73.19695153296925,8.25,0.0016,2.340374579250714,0.3333333333333333,8.209631931586497e-08,0.059854014598540145,0.3333333432674408,10.0,1776511442.7919319,0.42720016837120056,164
1.0,1.0,85.18353652954102,164,0.0,276.5,1.0,4.975976943969727,13104.773913464,0.05052493140101433,2.6683194637298584,76.20026837615296,4.505859375,0.002,4.669044768576113,0.6666666666666666,7.783603724899257e-08,0.060218978102189784,0.8333333730697632,7.0,1776511525.483486,2.1573703289031982,165
1.0,1.0,84.67631578445435,165,0.0,270.5,1.0,4.855794429779053,13182.342897019,0.039093561470508575,2.75,71.09765633195639,5.375,0.0016,4.170137395062511,0.6666666666666666,7.36799178229539e-08,0.060583941605839416,0.9166666865348816,9.0,1776511603.0524244,1.8587374687194824,166
1.0,1.0,85.33339071273804,166,0.0,319.0,1.0,5.025081634521484,13264.29602245,0.028497664257884026,0.5,75.43237927695736,9.75,0.0011,3.2831594228696845,1.0,6.962898649802822e-08,0.060948905109489054,1.0,10.0,1776511685.0055072,0.7599438428878784,167
0.0,1.0,84.44179248809814,167,0.3333333333333333,278.3333435058594,1.0,5.0,13348.038927183,0.03734713792800903,0.0,77.24689950887114,0.0,0.0015,4.608871538131922,0.6666666666666666,6.568424278090445e-08,0.061313868613138686,0.6666666865348816,0.0,1776511768.7483673,0.3220084309577942,168
0.25,1.0,85.54557275772095,168,0.0,332.5833435058594,1.0,4.958333492279053,13432.806143217,0.04000745713710785,5.0,78.20948675414547,2.5,0.0016,2.880404801256965,0.3333333333333333,6.184665997806831e-08,0.06167883211678832,0.6666666865348816,10.0,1776511853.5155604,2.164109945297241,169
0.25,1.0,84.82270860671997,169,0.0,269.3333435058594,0.6666666865348816,3.1578125953674316,13510.590875781,0.04940631240606308,3.5,71.30297205294482,1.75,0.002,4.974411863926591,0.3333333333333333,5.8117184955653265e-08,0.06204379562043796,0.5833333730697632,7.0,1776511931.3003197,2.1604552268981934,170
0.5,1.0,84.7575912475586,170,0.0,268.25,1.0,3.6937501430511475,13590.135602573,0.035739246755838394,3.326033592224121,73.03248879383318,2.875,0.0014,3.6704137821139513,0.6666666666666666,5.44967379058161e-08,0.06240875912408759,0.8333333730697632,6.0,1776512010.8451328,1.4298408031463623,171
1.0,1.0,85.14692687988281,171,0.0,305.0,0.6666666865348816,4.072737693786621,13675.205079555,0.031788721680641174,2.528998613357544,78.56234846590087,7.125,0.0013,3.603392189497446,0.6666666666666666,5.0986212119692226e-08,0.06277372262773723,0.75,10.0,1776512095.9145484,1.5122723579406738,172
0.75,1.0,84.21811199188232,172,0.0,236.25,1.0,3.3231120109558105,13758.37875701,0.029983168467879295,1.0825952291488647,76.65719965309836,1.509765625,0.0012,5.924031676730777,0.0,4.758647376699032e-08,0.06313868613138686,0.5833333730697632,2.5,1776512179.0882444,2.569540500640869,173
0.75,1.0,84.62744092941284,173,0.0,285.25,0.6666666865348816,4.519311904907227,13838.123450261,0.04290857911109924,5.040286540985107,73.23254752601497,4.265869140625,0.0017,7.523385147466527,0.3333333333333333,4.429836168227735e-08,0.06350364963503649,0.8333333730697632,10.0,1776512258.8329756,2.1262660026550293,174
0.25,1.0,84.50225257873535,174,0.0,260.0833435058594,0.6666666865348816,4.90000057220459,13914.89808403,0.039760522544384,5.0,70.29151375987567,2.5,0.0016,5.099616277611293,0.6666666666666666,4.112268715800943e-08,0.06386861313868614,0.75,10.0,1776512335.6077542,1.9840686321258545,175
1.0,1.0,84.23927736282349,175,0.0,264.0,0.6666666865348816,4.363151550292969,13990.834179491,0.0388839915394783,0.0,69.41870733699761,10.0,0.0016,31.648517196127788,0.3333333333333333,3.806023374435663e-08,0.06423357664233577,0.6666666865348816,10.0,1776512411.543607,1.1888597011566162,176
0.0,1.0,84.2181248664856,176,0.3333333333333333,227.75,0.6666666865348816,4.450000286102295,14060.991786842,0.050811611115932465,0.0,63.68855251907371,0.0,0.002,3.0806363976430973,0.6666666666666666,3.5111757055874326e-08,0.0645985401459854,0.6666666865348816,0.0,1776512481.7012396,0.9712289571762085,177
0.5,1.0,85.19622802734375,177,0.0,258.0,1.0,5.391666412353516,14140.47642554,0.039175376296043396,2.4494898319244385,72.9868360219989,2.0,0.0016,2.5704664010506906,0.6666666666666666,3.2277984585066364e-08,0.06496350364963503,0.8333333730697632,5.0,1776512561.1859293,0.9824700355529785,178
0.25,1.0,84.73969173431396,178,0.0,298.25,0.6666666865348816,2.539257764816284,14220.212396376,0.029323767870664597,5.0,73.24792403588071,2.5,0.0012,2.8600433797126747,0.3333333333333333,2.955961552288727e-08,0.06532846715328468,0.5,10.0,1776512640.9218862,1.7672536373138428,179
1.0,1.0,85.4426817893982,179,0.0,345.5833435058594,1.0,3.9034042358398438,14306.979891215,0.02784067392349243,2.8659420013427734,80.21800295985304,3.7578125,0.0011,5.391091101012027,1.0,2.695732058622735e-08,0.06569343065693431,1.0,8.0,1776512727.689321,1.1218464374542236,180
0.25,1.0,85.19998025894165,180,0.0,274.5833435058594,1.0,4.095833778381348,14386.523851691,0.042357563972473145,3.5,73.04951761197299,1.75,0.0017,3.4452358334997144,0.3333333333333333,2.4471741852423233e-08,0.06605839416058394,0.6666666865348816,7.0,1776512807.2334373,2.023446559906006,181
